Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
2.24,2,3,4,2,2,0,26511
1.24,3,2,6,2,2,0,14233
0.8,1,3,3,3,1,0,3283
2.01,2,2,3,0,0,1,34538
0.91,1,2,4,0,0,1,4084
1.03,2,3,2,3,3,1,5143
1.03,2,0,3,0,0,1,8650
1.21,2,3,3,0,0,1,8337
2.01,4,5,2,3,3,1,14541
1.02,1,5,4,0,0,0,4623
2.38,2,2,4,0,0,1,33987
2.0,2,4,6,0,3,1,24966
2.82,2,4,3,2,2,0,33748
1.02,0,5,2,3,1,1,3926
0.91,4,4,4,0,3,1,4222
0.81,4,4,3,3,0,1,3328
1.01,0,4,2,3,0,1,4228
0.93,1,3,2,1,3,1,4405
1.01,4,2,4,3,3,1,6288
2.42,2,3,4,0,0,1,34487
0.77,2,2,5,0,0,1,4619
1.22,2,4,4,0,0,1,7623
1.59,2,3,5,0,0,1,17809
0.77,1,5,3,0,0,1,2472
1.0,1,1,2,1,1,1,5037
1.02,4,3,4,3,1,1,6956
2.01,2,2,4,3,3,1,29386
1.03,4,4,4,0,0,1,5420
1.63,2,3,2,2,2,0,12990
2.02,4,2,2,3,1,1,16759
1.07,2,4,5,2,2,0,7273
2.08,2,3,2,0,0,1,20726
1.51,1,5,3,0,3,1,8210
0.9,4,2,2,0,0,1,3914
1.15,4,1,4,0,3,1,6929
2.14,2,1,5,2,2,0,57411
1.55,2,4,3,0,0,1,11045
0.9,4,2,2,3,1,1,3950
2.05,4,2,2,3,3,1,20662
1.01,4,5,4,3,3,1,4409
0.84,2,1,2,0,0,1,4068
2.14,2,0,4,0,3,1,29808
1.2,4,5,2,0,3,1,5522
1.44,2,4,3,0,0,1,10145
0.84,2,5,3,0,0,1,3283
1.75,2,5,5,3,3,1,14343
2.04,4,5,4,0,3,1,16354
2.05,2,3,3,0,0,1,27933
2.78,2,3,4,0,0,1,40910
0.9,4,4,5,3,0,1,4603
1.02,4,4,5,0,3,1,5900
1.2,4,5,4,3,3,1,5884
0.93,4,3,3,3,3,1,4740
0.9,2,5,3,0,0,1,4492
1.51,4,1,2,0,3,1,12185
2.01,4,1,4,3,3,1,26110
1.69,4,5,2,3,3,1,10497
0.94,2,4,4,3,3,1,4358
2.14,2,3,4,0,2,0,26464
1.01,4,0,2,0,3,1,5703
0.91,0,4,2,3,1,1,3325
1.05,2,4,2,3,0,1,5128
1.07,2,4,4,0,0,1,6114
0.9,4,3,4,0,3,1,4400
0.77,4,4,4,0,3,1,2488
1.5,1,1,3,3,3,1,12402
2.01,4,1,3,0,0,1,30794
1.16,2,4,2,3,3,1,5644
2.01,1,4,2,0,3,1,15467
1.01,1,5,3,3,1,1,4711
1.68,4,2,6,3,3,1,20774
1.04,4,0,2,3,0,1,6138
1.0,4,1,6,0,3,1,8905
0.76,2,4,6,2,2,0,3249
1.0,4,0,1,3,3,1,16688
1.0,1,2,4,0,2,0,6223
2.03,2,0,6,0,0,1,43556
1.23,2,5,4,0,0,1,6817
1.28,2,3,2,3,3,1,7660
1.05,2,3,4,0,3,1,6914
1.02,2,4,6,2,2,0,6632
1.01,4,4,6,0,3,1,5908
0.81,4,2,3,1,1,1,3726
2.0,4,1,2,3,1,1,18709
1.1,2,5,2,2,2,0,5199
1.29,2,3,2,3,3,1,7623
2.36,2,3,4,3,3,1,25870
2.01,4,1,2,3,1,1,20157
2.03,4,2,3,3,3,1,30894
1.01,4,2,3,3,1,1,6701
0.79,2,4,5,0,0,1,3675
1.14,4,2,6,3,3,1,10954
1.01,4,0,2,3,3,1,5634
2.04,2,4,3,0,3,1,20972
0.9,1,1,2,3,3,1,4034
1.2,1,4,2,3,3,1,5989
0.75,4,1,2,3,3,1,2923
2.04,2,4,6,0,0,1,22481
1.05,2,3,6,3,3,1,8492
1.08,2,2,4,0,0,1,7625
1.31,4,2,3,3,1,1,9797
1.06,2,2,4,0,3,1,7342
1.02,2,4,6,3,3,1,6667
0.8,2,1,2,2,2,0,3663
1.01,4,2,2,0,3,1,5149
1.3,2,4,5,2,2,0,9232
0.91,4,5,2,3,3,1,3703
1.57,2,4,2,1,1,1,10521
1.14,2,2,5,3,0,1,11226
2.02,4,5,4,3,3,1,15791
1.08,2,0,3,3,3,1,7867
1.01,0,2,4,3,3,1,5784
1.57,4,3,2,3,3,1,10859
1.5,1,4,6,1,0,1,10608
1.2,2,5,3,0,0,1,6380
0.79,2,2,2,0,0,1,2976
1.53,2,3,2,0,3,1,10972
1.03,2,0,2,0,0,1,6610
2.02,2,2,3,0,0,1,32114
1.06,2,0,3,0,0,1,9625
2.02,4,4,4,0,1,1,20596
2.11,4,1,5,3,3,1,56065
2.72,2,3,4,0,0,1,39970
2.05,2,4,4,0,0,1,21311
1.32,2,3,3,0,0,1,11584
0.9,4,3,6,0,3,1,5005
0.75,4,1,3,1,1,1,3543
0.9,4,3,1,1,3,1,6143
2.12,4,5,2,0,0,0,16274
1.02,1,5,4,3,1,1,4340
0.9,4,3,4,0,0,1,4504
1.17,3,3,3,0,0,1,9326
0.77,2,4,2,0,0,1,2658
1.07,2,2,4,3,3,1,7789
2.01,4,3,4,3,3,1,25948
1.54,4,0,3,3,0,1,14735
1.8,2,5,3,3,3,1,13868
1.23,3,1,1,2,2,0,17930
1.15,4,4,3,3,3,1,7040
1.22,2,3,3,0,0,1,9348
2.05,3,0,6,2,2,0,53956
1.5,2,3,6,0,3,1,16948
1.51,2,3,4,3,3,1,14196
0.9,4,2,2,3,3,1,4498
1.08,2,3,4,1,3,1,6561
0.9,1,1,2,1,3,1,4283
2.01,2,0,1,3,3,1,64134
1.0,4,1,4,3,3,1,6732
0.92,2,5,2,3,3,1,3610
1.5,2,4,6,3,3,1,13412
1.24,2,1,4,3,3,1,8887
1.09,1,5,2,3,1,1,4622
0.9,3,2,2,0,0,1,5003
1.2,2,1,2,2,2,0,7697
1.0,4,2,6,3,0,1,8216
2.15,4,4,2,3,1,1,18858
1.02,4,1,2,3,0,1,5424
2.02,2,5,2,0,0,1,16560
0.9,4,5,4,3,1,1,3709
2.05,2,5,6,0,0,1,21209
1.01,1,3,4,3,3,1,5497
1.11,4,3,2,0,3,1,5690
1.05,2,3,3,0,0,1,7523
0.92,4,2,2,0,0,1,4179
1.03,2,4,2,3,0,1,4759
1.29,4,0,2,0,3,1,9086
0.91,4,1,2,3,3,1,4518
1.06,4,4,2,3,0,1,5048
1.09,3,4,2,0,0,1,6970
2.13,4,3,3,0,3,1,27620
2.14,2,5,2,2,2,0,17946
1.52,4,4,2,1,1,1,9642
0.93,1,5,2,1,1,1,3239
0.91,0,1,2,0,0,1,4017
2.01,4,3,4,1,3,1,26075
1.16,4,1,4,0,3,1,8520
0.79,2,0,4,3,0,1,3911
0.77,3,3,4,0,0,1,3786
1.51,2,1,2,3,1,1,11628
2.02,2,3,4,0,0,1,27123
1.53,1,1,3,3,1,1,14785
2.02,4,4,3,3,0,1,20564
1.04,2,2,2,3,3,1,5321
0.97,1,2,4,3,3,1,4926
1.01,2,5,2,0,0,1,4942
1.0,1,4,4,3,1,1,5490
0.79,4,1,2,1,3,0,3138
1.0,1,3,6,3,3,1,6971
0.8,2,0,4,0,3,1,4781
0.9,2,1,2,0,3,1,5450
1.5,1,1,4,3,1,1,12702
1.03,2,4,6,2,2,0,6638
0.77,4,1,4,0,0,1,3911
2.09,2,1,4,0,0,1,29957
1.15,2,3,5,3,3,1,10644
2.01,4,3,6,0,3,1,29236
1.1,2,5,4,2,2,0,5273
1.03,1,1,3,0,3,1,7184
0.84,1,2,2,3,0,0,3122
1.51,2,0,2,0,3,1,13097
2.48,4,2,5,3,3,1,50585
2.15,2,2,4,3,3,1,30763
0.92,4,1,2,3,3,1,4373
2.03,2,5,6,0,0,1,21932
1.21,4,4,3,1,1,1,6973
0.91,2,3,2,3,0,1,4049
1.02,2,3,4,0,3,1,6418
2.01,2,4,3,3,3,1,20923
1.01,1,4,2,0,3,1,4475
1.25,2,4,3,0,0,1,8365
1.5,4,1,4,3,3,1,13356
0.9,1,2,4,1,1,1,4095
1.59,2,0,6,3,0,1,22696
1.06,4,2,4,0,0,1,7706
0.91,4,0,2,1,3,1,4389
1.56,4,1,4,3,3,1,13163
0.78,2,3,4,0,0,1,2996
0.92,1,1,2,3,1,1,4416
0.9,4,5,4,0,3,1,3992
1.25,2,4,6,0,0,1,8461
0.81,2,1,4,0,0,1,4314
0.92,4,3,2,1,1,1,3986
1.04,4,3,2,3,3,1,5762
1.24,2,1,2,0,0,1,7129
2.01,4,3,4,0,3,1,23370
1.21,2,4,2,2,2,0,6629
1.29,2,4,2,3,3,1,7384
0.91,4,1,2,3,0,1,4284
2.05,4,5,4,3,3,1,16576
1.51,2,0,4,0,0,1,15821
1.13,3,1,4,0,0,1,9796
1.28,2,5,2,2,2,0,6141
1.22,2,2,5,0,0,1,12906
2.51,4,5,2,0,3,1,21820
1.63,4,4,2,3,3,1,10721
1.55,4,4,2,3,3,1,10076
1.09,4,1,2,3,3,1,5771
1.01,2,1,4,0,3,1,7198
1.18,4,0,2,0,2,0,7093
2.28,2,3,4,0,0,1,31221
1.19,2,3,2,3,3,1,6335
1.4,4,2,2,3,3,1,7802
1.01,2,3,2,0,0,1,5555
1.01,2,3,2,1,3,1,5521
2.2,4,3,2,1,1,1,20661
0.79,2,1,4,1,3,1,3203
1.4,2,3,4,0,3,1,10953
1.01,2,3,2,0,0,1,5166
1.06,2,3,5,3,3,1,8712
2.02,1,5,2,3,1,1,13286
1.5,4,4,4,0,3,1,12307
2.02,4,5,4,3,3,1,17215
1.0,1,2,2,3,1,1,4844
0.9,4,5,4,0,1,1,3720
1.53,2,1,4,0,0,1,15745
1.14,4,3,2,3,1,1,5662
2.01,1,5,4,3,3,1,17497
1.21,2,3,5,0,0,1,11572
2.0,2,5,2,0,3,1,16775
1.51,1,2,2,3,1,1,10429
0.9,2,2,2,0,0,1,4523
1.01,4,5,2,3,3,1,4375
0.9,4,3,2,3,3,1,3752
2.07,4,4,2,3,1,1,19106
1.01,4,5,2,3,3,1,4189
2.08,4,0,3,0,3,1,29094
2.0,4,3,2,0,1,1,18683
1.19,2,2,5,3,0,1,10302
1.22,2,4,2,0,0,1,6727
2.01,4,0,3,3,3,1,33941
0.9,2,0,4,0,0,1,6143
2.5,4,2,3,3,0,1,44192
2.15,4,3,4,0,0,1,28837
1.05,2,0,2,3,3,1,5914
0.9,2,3,3,2,2,0,5267
1.04,4,3,3,3,3,1,6669
1.11,2,3,3,0,0,1,7917
1.16,3,2,5,0,0,1,13595
0.92,2,4,1,3,3,1,5758
1.03,4,4,2,3,3,1,4725
2.02,2,0,6,3,0,1,47540
1.56,2,5,3,3,3,1,10399
1.18,2,5,6,3,3,1,5616
1.0,4,3,5,1,1,1,8246
0.94,2,1,2,3,3,1,4813
0.92,1,1,4,0,3,1,4364
2.05,1,3,4,3,3,1,24390
2.02,4,2,2,3,3,1,19841
1.06,2,4,4,0,0,1,6058
0.82,2,3,2,3,3,1,3108
1.52,4,3,4,0,0,1,12730
0.75,3,2,2,0,0,1,3336
2.05,2,3,3,0,0,1,27238
1.04,1,3,3,3,3,1,6151
1.52,4,3,4,0,0,1,13355
1.07,4,4,2,1,1,1,5752
1.26,4,2,6,0,0,1,12257
0.84,2,3,4,0,3,1,3936
2.02,2,3,5,0,0,1,31392
1.2,4,3,2,3,0,1,6354
2.0,4,4,2,3,1,1,16565
1.62,2,3,4,0,0,1,16183
0.9,4,1,2,0,3,1,3863
0.9,4,1,2,3,3,1,4382
1.08,3,1,6,2,2,0,12104
1.12,2,2,1,0,3,1,12344
0.95,2,4,2,0,0,1,4958
2.25,4,3,3,0,3,1,33969
1.3,2,2,5,0,0,1,13937
0.75,4,0,6,3,3,1,4656
1.03,2,2,3,0,0,1,8169
1.03,3,1,3,2,2,0,9425
2.1,2,2,4,0,0,1,27550
2.04,2,0,4,0,0,1,27876
1.01,4,1,1,3,3,1,11291
1.2,4,5,4,1,3,1,6400
0.93,4,1,2,3,1,1,4704
1.11,2,2,4,0,0,1,8233
1.09,2,2,1,3,0,1,11998
1.02,2,3,4,0,0,1,6410
2.02,4,3,3,1,1,1,28469
1.01,4,3,3,3,1,1,6777
1.09,0,4,2,1,3,1,4697
1.24,4,5,3,1,1,1,6754
1.02,2,3,4,3,0,1,6356
0.91,2,0,2,3,3,1,4566
1.13,3,5,5,2,2,0,7459
1.11,3,3,3,2,2,0,8749
1.35,2,1,3,0,0,1,12400
0.86,4,5,6,3,1,1,3207
1.13,2,1,6,0,3,1,10618
1.03,2,2,3,0,0,1,8939
1.03,4,0,4,3,3,1,7243
1.01,4,4,2,3,3,1,4747
1.2,4,5,3,3,3,1,6145
1.16,2,3,1,0,0,1,10368
1.58,2,3,2,0,0,1,11610
0.82,2,4,2,1,3,1,2832
1.0,4,0,6,3,3,1,8976
1.71,4,4,4,3,0,1,12579
0.82,2,2,2,0,0,1,3810
1.5,4,0,4,3,3,1,14368
0.9,1,2,2,3,3,1,4016
2.19,2,2,4,0,0,1,32428
0.92,4,4,2,3,3,1,4062
1.01,2,1,3,3,0,1,8036
1.14,2,3,6,2,2,0,9013
2.26,2,3,3,0,0,1,35742
1.23,4,5,3,1,1,0,6564
2.01,4,2,4,0,3,1,25751
1.51,4,5,2,0,0,1,8420
1.54,2,5,4,2,2,0,9998
0.93,2,4,3,0,0,1,5301
1.25,4,4,4,3,3,1,7414
1.08,2,4,5,0,0,1,9041
1.21,3,5,6,2,2,0,7938
2.0,4,3,2,3,3,1,17724
1.32,1,5,3,0,0,1,7143
0.9,1,2,4,3,1,1,4655
1.35,3,4,3,2,2,0,10591
2.41,2,0,6,0,0,1,61584
2.02,2,3,4,0,3,1,25183
1.05,2,5,3,3,3,1,5101
2.03,4,3,4,1,1,1,21409
2.0,4,5,4,0,0,1,18522
1.12,4,1,2,3,3,1,5558
0.9,4,5,4,0,0,1,3489
2.08,4,3,3,3,3,1,26414
2.24,2,4,4,0,0,1,26505
1.01,2,3,3,0,0,1,7274
1.21,0,4,4,1,1,1,5768
1.01,2,5,2,0,0,1,4872
1.06,4,5,2,0,0,1,4507
1.21,4,2,2,0,0,1,7877
1.27,2,2,5,0,0,1,13904
1.33,4,0,1,3,3,1,22783
2.01,1,4,2,3,1,1,15643
2.15,2,3,4,2,2,0,25463
1.1,2,0,6,0,0,1,10410
1.11,2,5,2,0,0,1,4890
1.02,4,4,3,1,1,1,5378
1.01,1,4,2,3,0,1,4553
1.0,1,1,4,1,1,1,6958
2.38,2,3,2,3,0,1,22443
1.0,0,1,4,1,1,1,6285
0.9,4,1,2,3,1,1,4324
0.9,4,3,4,1,1,1,4311
2.15,2,4,2,0,3,1,18470
1.01,4,2,2,3,0,1,5220
1.21,1,1,3,3,3,1,8902
1.61,4,5,2,0,0,0,9220
1.02,2,3,4,1,3,1,6260
2.02,2,2,2,0,0,1,21716
0.78,4,0,2,3,0,1,3258
1.71,4,3,5,0,3,1,18728
1.26,4,4,1,3,3,1,8956
1.5,4,0,2,3,3,1,12342
2.01,2,2,3,3,3,1,32966
0.94,4,2,4,3,1,1,5221
1.18,4,2,6,3,0,1,11430
2.03,4,5,3,0,3,1,17613
1.78,2,2,4,0,0,1,18128
2.01,4,5,4,3,3,1,16263
1.5,4,5,4,3,3,1,9960
1.67,4,3,6,3,3,1,17028
1.01,4,3,2,3,1,1,4972
1.5,4,4,3,0,3,1,10652
0.9,1,3,4,3,1,1,4124
2.01,2,4,4,3,0,1,21629
1.25,4,5,2,0,0,1,5699
1.0,1,1,2,3,1,1,4916
1.0,4,2,4,0,0,1,7343
2.01,1,2,6,3,3,1,36854
1.01,2,1,4,0,0,1,6923
0.9,1,5,2,0,1,1,3164
2.04,2,5,4,3,3,1,16895
1.84,4,1,1,3,3,1,35410
2.01,4,4,3,1,3,1,20399
1.82,2,5,6,0,0,1,14914
1.17,4,2,3,1,3,1,7468
2.61,4,1,1,0,3,1,67240
1.01,1,1,2,1,1,1,5233
2.32,2,3,4,0,0,1,31114
2.0,2,3,3,0,0,1,28313
1.01,4,2,2,3,3,1,5284
0.76,2,4,4,3,0,1,2797
0.9,4,3,2,1,3,1,3701
1.27,2,3,6,2,2,0,10693
2.0,4,2,5,0,0,1,41804
2.01,4,1,2,1,1,1,22229
2.04,4,3,2,0,0,1,20023
1.11,1,1,4,0,0,1,7480
0.91,4,3,6,3,3,1,5424
2.01,1,1,2,0,0,1,23135
0.9,4,4,3,1,0,1,4181
1.14,2,5,2,0,3,1,5096
1.03,1,0,2,0,3,1,5479
0.79,2,2,2,0,0,1,3081
2.01,2,5,6,0,3,1,21461
1.18,2,3,3,2,2,0,8414
1.5,1,5,2,3,1,1,6994
2.15,3,0,1,2,2,0,70683
1.7,4,3,2,3,3,1,12410
1.3,4,3,1,3,3,1,11646
1.0,1,3,6,0,3,1,7572
2.01,1,5,2,3,1,1,14597
2.09,2,3,2,2,2,0,21273
2.05,4,3,4,3,1,1,27046
0.92,2,0,2,0,0,1,5779
1.5,2,3,4,3,3,1,12464
1.21,4,4,3,3,3,1,7445
2.17,2,0,3,3,1,1,40868
2.03,4,3,2,3,1,1,18630
1.01,1,2,4,0,3,1,6037
2.01,4,2,4,1,1,1,25784
1.01,4,3,2,3,3,1,5049
0.75,4,2,2,0,0,1,2811
2.01,4,3,4,0,3,1,26672
2.16,2,4,2,0,0,1,19224
0.9,4,2,2,0,3,1,3848
1.01,4,1,2,3,3,1,5384
0.92,1,0,2,3,3,1,5259
1.05,2,3,3,2,2,0,7247
1.25,4,3,1,3,3,1,10641
2.0,4,3,1,0,3,1,33560
2.07,2,2,3,0,3,1,29950
1.51,2,1,2,3,3,1,12526
2.08,2,4,3,0,0,0,22910
1.26,4,5,3,1,1,1,6855
1.01,4,3,4,0,0,1,6357
1.55,2,4,2,0,0,1,10960
1.22,2,5,4,3,0,1,6083
1.8,4,4,5,3,3,1,16195
1.0,2,0,2,3,0,1,5755
1.31,2,2,3,0,0,1,12825
1.01,4,3,3,3,3,1,7167
0.84,2,5,3,3,3,1,3201
1.05,4,4,4,0,3,1,5633
0.92,4,2,4,1,3,1,5279
0.97,1,5,2,1,1,1,3498
2.01,4,4,2,3,3,1,17674
1.62,2,4,4,3,3,1,12107
1.01,4,5,3,0,3,1,4858
2.0,4,0,6,0,3,1,47413
0.75,2,2,6,3,3,1,3710
2.57,2,4,4,0,3,1,30760
2.08,4,2,3,1,1,1,28920
0.91,4,0,3,0,0,1,6180
1.09,3,3,3,2,2,0,8602
1.02,4,2,3,0,3,1,7406
2.36,2,0,1,0,0,1,72195
1.01,2,1,6,2,2,0,9848
1.13,4,3,3,3,3,1,7815
2.01,1,4,4,0,0,1,19817
2.02,4,3,4,0,0,1,22206
1.2,2,3,6,2,2,0,9785
1.01,2,2,3,3,3,1,7056
1.51,4,0,2,0,3,1,12106
1.0,4,1,2,3,1,1,5051
1.52,4,5,3,3,3,1,10016
1.13,2,4,2,3,3,1,5303
2.01,4,2,2,3,1,1,20524
0.84,4,1,2,1,1,1,3453
0.78,2,3,2,0,3,1,2870
0.91,1,2,4,1,1,1,4374
1.1,2,1,3,0,0,1,9397
1.31,4,4,4,1,3,1,8261
0.91,1,1,2,3,3,1,4241
1.0,1,5,2,0,3,1,4042
1.0,1,1,2,3,1,1,5597
0.8,2,0,2,3,3,1,3403
2.01,1,5,3,3,1,1,16552
0.76,4,3,2,3,3,1,2579
1.06,2,3,3,0,0,1,8451
1.08,2,2,3,0,0,1,8321
1.51,2,2,4,0,3,1,15226
0.83,4,2,2,3,0,1,3322
1.03,2,2,3,0,0,1,8133
2.22,2,0,3,0,0,1,41861
2.03,2,2,4,3,0,1,28070
1.1,2,3,3,3,3,1,7441
1.53,4,0,2,0,0,1,11873
0.76,2,1,3,0,3,1,3930
1.21,2,5,3,0,0,1,7037
1.05,2,3,2,0,0,1,5591
0.9,1,0,2,3,3,1,4227
1.01,4,4,2,0,3,1,4747
1.01,4,2,5,0,0,1,9908
1.27,2,2,5,0,0,1,13530
1.21,4,1,3,1,3,1,10430
0.9,1,5,3,1,3,1,3677
1.69,4,0,2,1,1,1,13446
1.04,2,1,2,0,3,1,5619
2.39,4,2,3,0,3,1,41488
1.2,1,0,2,1,3,1,7461
1.2,2,5,2,3,3,1,5763
2.01,0,2,6,1,1,1,29368
1.21,2,0,6,0,0,1,13965
1.0,4,1,4,3,1,1,6605
0.75,2,0,3,0,3,1,4007
1.08,1,2,2,0,0,0,5764
1.28,1,4,2,0,1,1,6552
1.05,4,3,2,0,0,1,5438
2.21,2,0,6,0,0,1,51333
1.0,0,4,2,3,1,1,4063
2.1,4,5,4,3,1,1,17837
1.04,2,2,4,0,0,1,7508
0.78,4,5,2,0,3,1,2348
0.81,2,2,4,2,2,0,3595
1.17,4,4,3,3,3,1,6395
1.21,2,3,3,3,0,1,8699
1.22,2,5,3,2,2,0,6469
1.52,2,1,3,3,3,1,14501
1.17,2,4,5,3,3,1,8188
2.09,4,2,5,0,0,1,45019
0.9,4,2,2,1,0,1,4249
1.13,4,5,4,0,3,1,5261
1.23,4,3,3,0,0,1,8445
0.9,0,5,3,3,0,1,3526
0.77,4,3,5,0,2,0,3966
1.51,4,0,4,0,0,1,14416
2.33,2,4,2,2,2,0,21618
1.02,4,4,2,0,0,1,5380
2.08,4,2,5,3,0,1,37711
1.02,0,5,4,3,1,1,4091
1.5,4,3,4,3,3,1,12156
0.8,4,2,2,0,2,0,3267
1.29,3,1,2,2,2,0,9572
0.9,2,1,2,3,3,1,4383
1.16,2,5,2,0,3,1,5091
0.91,1,5,4,3,1,1,3747
2.02,4,3,4,0,3,1,24532
2.04,4,4,2,2,2,0,19953
2.0,4,5,4,0,0,1,17482
1.25,2,5,2,0,0,1,6352
1.14,4,2,3,3,3,1,8217
1.58,4,3,6,3,3,1,15863
1.02,4,2,5,0,0,1,8990
1.2,2,3,2,0,0,1,7372
0.95,2,3,1,3,3,1,6951
1.07,3,1,4,2,2,0,9177
0.89,4,5,4,1,1,1,3238
0.93,4,2,4,1,3,1,4925
0.92,2,3,4,0,0,1,5989
1.23,2,5,4,0,0,1,6817
1.07,2,5,3,0,3,1,5373
1.33,2,5,6,0,0,1,7887
1.7,4,4,3,0,3,1,14130
1.12,4,0,2,3,1,1,6132
0.91,1,5,2,3,3,1,3076
1.01,2,1,6,0,0,1,10230
0.79,2,3,2,3,0,1,2871
2.01,2,3,4,0,3,1,24284
1.85,4,3,5,0,3,1,23447
1.21,3,4,2,2,2,0,7810
1.59,2,3,5,2,2,0,16599
1.21,3,4,6,0,0,1,9290
1.13,2,4,3,3,3,1,6209
0.78,2,2,4,0,0,1,3405
1.07,4,1,4,3,3,1,7490
1.0,0,1,2,3,1,1,5384
1.14,2,4,4,0,0,1,6753
2.13,2,3,3,3,3,1,29450
1.21,2,3,6,0,0,1,10378
2.21,2,3,4,3,3,1,27586
0.8,2,5,1,3,3,1,3437
1.0,1,4,2,3,3,1,4405
2.01,4,2,2,3,1,1,21516
1.51,1,5,2,3,3,1,8420
0.91,2,1,2,0,3,1,4370
2.07,4,3,5,1,3,1,33017
0.9,0,5,6,3,3,1,3288
1.24,4,2,4,0,0,1,9123
0.79,2,4,6,2,2,0,3324
2.03,4,3,4,0,0,1,27255
1.01,4,1,2,0,3,1,5339
2.0,1,5,4,3,1,1,17243
1.06,4,2,4,0,0,0,6863
2.0,4,0,1,0,0,1,56857
2.0,1,4,4,3,1,1,18066
1.23,2,5,6,0,0,1,7256
1.51,2,0,4,0,0,1,15776
1.57,4,5,3,0,0,1,10682
1.53,2,5,3,0,0,1,10560
0.91,2,4,4,0,3,1,4470
1.5,4,3,2,0,1,1,10633
2.28,2,2,4,0,3,1,32509
1.19,3,5,3,2,2,0,7328
1.52,2,5,5,2,2,0,11033
2.14,2,4,2,3,3,1,18877
2.02,4,4,3,3,1,1,21039
1.21,2,5,3,3,0,1,6025
2.01,2,3,4,0,0,1,25859
1.23,4,2,3,0,3,1,10035
0.78,4,3,3,2,0,0,3472
0.75,2,5,4,0,0,1,2520
1.22,1,5,3,0,3,1,6713
1.13,4,2,2,0,0,1,5017
1.52,2,5,4,3,3,1,9372
1.18,2,2,2,3,3,1,6283
0.78,2,5,4,3,3,1,2664
0.77,1,4,6,3,3,0,2734
1.06,3,5,5,2,2,0,6945
1.06,4,1,2,3,3,1,5691
0.9,4,2,2,1,3,1,4054
0.83,2,1,2,0,0,1,3231
1.39,2,5,6,2,2,0,9125
1.01,1,3,2,3,1,1,4839
2.07,4,0,3,0,0,1,42225
1.1,3,2,4,2,2,0,8977
1.2,4,2,4,0,3,1,9007
1.56,2,4,3,0,0,1,13798
1.01,2,0,2,0,1,1,5694
1.25,4,3,4,3,3,1,9488
1.0,4,0,2,3,0,1,5987
2.0,4,4,3,1,3,1,21100
1.56,4,5,2,3,1,1,8470
1.51,2,4,3,3,3,1,11856
2.02,2,4,3,3,3,1,24826
1.51,2,4,4,0,0,1,11329
0.78,2,0,4,3,0,1,3595
0.9,4,3,6,3,3,1,5102
2.03,2,3,3,3,3,1,27435
1.01,4,3,3,0,0,1,6795
1.14,1,4,4,0,0,0,5986
1.56,3,3,2,0,0,1,13724
1.09,2,5,6,2,2,0,6152
1.07,2,5,2,0,0,1,4958
1.67,2,4,6,2,2,0,13737
1.02,2,4,2,0,0,1,5047
1.0,2,1,2,3,3,1,5528
0.81,3,4,2,0,0,1,3446
1.5,4,2,3,3,3,1,15508
1.16,4,3,2,1,1,1,5372
2.03,2,2,3,0,1,0,29171
2.13,2,1,3,3,1,1,36349
2.01,2,3,2,3,0,1,19867
1.0,1,3,2,0,3,1,4466
1.06,2,5,4,2,2,0,5516
1.05,2,0,6,3,0,1,9378
1.02,2,1,2,3,3,1,5509
1.03,2,1,2,3,0,1,5476
1.01,0,3,1,3,3,1,7344
1.51,2,3,3,0,0,1,14733
2.13,2,3,3,0,0,1,29611
1.1,2,3,6,3,3,1,9070
1.02,4,3,3,0,3,1,6694
1.52,2,3,4,3,3,1,13153
1.2,4,5,2,3,3,1,5408
1.04,2,2,3,3,3,1,6873
1.6,2,2,3,0,3,1,18780
1.0,4,3,2,3,0,1,5511
1.57,2,4,2,0,0,1,9416
2.0,4,2,1,0,3,1,42885
2.17,2,5,2,0,0,1,17747
1.39,4,5,3,1,3,1,7893
1.3,2,4,1,0,3,1,9399
1.01,1,2,2,1,1,1,4737
1.87,4,5,2,3,1,1,12114
1.01,4,1,2,3,1,1,5233
1.2,4,2,2,3,3,1,6594
1.21,2,3,4,0,3,1,8294
0.94,4,1,6,3,3,1,7444
2.24,2,1,3,0,0,1,39223
1.21,4,5,3,1,3,1,5866
1.26,2,3,5,0,0,1,11058
1.21,4,1,4,1,3,1,8886
1.19,2,0,2,0,0,1,6857
1.05,2,4,2,0,3,1,4975
1.24,2,3,1,0,0,1,13178
1.04,2,3,3,0,0,1,7294
1.02,4,3,4,3,3,1,6432
1.71,3,3,3,2,2,0,20574
1.01,4,5,3,0,3,1,4848
1.53,4,2,6,1,3,1,17057
1.01,0,1,2,3,1,1,4816
0.82,2,4,6,2,2,0,3781
1.11,3,0,6,2,2,0,14202
2.02,4,5,4,3,3,1,16735
1.04,4,1,2,1,1,1,5231
1.52,4,5,3,0,0,1,10016
2.33,2,4,1,0,0,1,31790
1.5,2,5,6,2,2,0,10646
1.22,2,1,3,3,3,1,11577
2.08,2,1,2,0,0,1,23085
2.02,2,2,2,0,0,1,20885
1.0,4,3,4,0,3,1,7743
0.81,2,1,2,2,2,0,3342
0.91,2,3,4,2,2,0,5151
0.8,4,2,2,3,3,1,3122
0.9,4,3,4,3,3,1,4182
0.91,2,5,4,2,2,0,4199
1.5,2,5,2,0,0,1,8685
1.14,2,4,4,3,3,1,6023
1.07,4,3,4,3,3,1,6627
